Country,StateProv,Date,Count
China,Shaanxi,2020-02-25,245
China,Shaanxi,2020-02-26,245
China,Shaanxi,2020-02-27,245
China,Shaanxi,2020-02-28,245
China,Shaanxi,2020-02-29,245
China,Shaanxi,2020-03-01,245
China,Shaanxi,2020-03-02,245
China,Shaanxi,2020-03-03,245
China,Shaanxi,2020-03-04,245
China,Shaanxi,2020-03-05,245
China,Shaanxi,2020-03-06,245
China,Shaanxi,2020-03-07,245
China,Shaanxi,2020-03-08,245
China,Shaanxi,2020-03-09,245
China,Shaanxi,2020-03-10,245
China,Shaanxi,2020-03-11,245
China,Shaanxi,2020-03-12,245
China,Shaanxi,2020-03-13,245
China,Shaanxi,2020-03-14,245
China,Shaanxi,2020-03-15,245
China,Shaanxi,2020-03-16,245
China,Shaanxi,2020-03-17,246
China,Shaanxi,2020-03-18,246
China,Shaanxi,2020-03-19,246
China,Shaanxi,2020-03-20,247
China,Shaanxi,2020-03-21,248
China,Shaanxi,2020-03-22,248
China,Shandong,2020-01-22,2
China,Shandong,2020-01-23,6
China,Shandong,2020-01-24,15
China,Shandong,2020-01-25,27
China,Shandong,2020-01-26,46
China,Shandong,2020-01-27,75
China,Shandong,2020-01-28,95
China,Shandong,2020-01-29,130
China,Shandong,2020-01-30,158
China,Shandong,2020-01-31,184
China,Shandong,2020-02-01,206
China,Shandong,2020-02-02,230
China,Shandong,2020-02-03,259
China,Shandong,2020-02-04,275
China,Shandong,2020-02-05,307
China,Shandong,2020-02-06,347
China,Shandong,2020-02-07,386
China,Shandong,2020-02-08,416
China,Shandong,2020-02-09,444
China,Shandong,2020-02-10,466
China,Shandong,2020-02-11,487
China,Shandong,2020-02-12,497
China,Shandong,2020-02-13,509
China,Shandong,2020-02-14,523
China,Shandong,2020-02-15,532
China,Shandong,2020-02-16,537
China,Shandong,2020-02-17,541
China,Shandong,2020-02-18,543
China,Shandong,2020-02-19,544
China,Shandong,2020-02-20,546
China,Shandong,2020-02-21,749
China,Shandong,2020-02-22,750
China,Shandong,2020-02-23,754
China,Shandong,2020-02-24,755
China,Shandong,2020-02-25,756
China,Shandong,2020-02-26,756
China,Shandong,2020-02-27,756
China,Shandong,2020-02-28,756
China,Shandong,2020-02-29,756
China,Shandong,2020-03-01,758
China,Shandong,2020-03-02,758
China,Shandong,2020-03-03,758
China,Shandong,2020-03-04,758
China,Shandong,2020-03-05,758
China,Shandong,2020-03-06,758
China,Shandong,2020-03-07,758
China,Shandong,2020-03-08,758
China,Shandong,2020-03-09,758
China,Shandong,2020-03-10,758
China,Shandong,2020-03-11,760
China,Shandong,2020-03-12,760
China,Shandong,2020-03-13,760
China,Shandong,2020-03-14,760
China,Shandong,2020-03-15,760
China,Shandong,2020-03-16,760
China,Shandong,2020-03-17,761
China,Shandong,2020-03-18,761
China,Shandong,2020-03-19,761
China,Shandong,2020-03-20,762
China,Shandong,2020-03-21,764
China,Shandong,2020-03-22,766
China,Shanghai,2020-01-22,9
China,Shanghai,2020-01-23,16
China,Shanghai,2020-01-24,20
China,Shanghai,2020-01-25,33
China,Shanghai,2020-01-26,40
China,Shanghai,2020-01-27,53
China,Shanghai,2020-01-28,66
China,Shanghai,2020-01-29,96
China,Shanghai,2020-01-30,112
China,Shanghai,2020-01-31,135
China,Shanghai,2020-02-01,169
China,Shanghai,2020-02-02,182
China,Shanghai,2020-02-03,203
China,Shanghai,2020-02-04,219
China,Shanghai,2020-02-05,243
China,Shanghai,2020-02-06,257
China,Shanghai,2020-02-07,277
China,Shanghai,2020-02-08,286
China,Shanghai,2020-02-09,293
China,Shanghai,2020-02-10,299
China,Shanghai,2020-02-11,303
China,Shanghai,2020-02-12,311
China,Shanghai,2020-02-13,315
China,Shanghai,2020-02-14,318
China,Shanghai,2020-02-15,326
China,Shanghai,2020-02-16,328
China,Shanghai,2020-02-17,333
China,Shanghai,2020-02-18,333
China,Shanghai,2020-02-19,333
China,Shanghai,2020-02-20,334
China,Shanghai,2020-02-21,334
China,Shanghai,2020-02-22,335
China,Shanghai,2020-02-23,335
China,Shanghai,2020-02-24,335
China,Shanghai,2020-02-25,336
China,Shanghai,2020-02-26,337
China,Shanghai,2020-02-27,337
China,Shanghai,2020-02-28,337
China,Shanghai,2020-02-29,337
China,Shanghai,2020-03-01,337
China,Shanghai,2020-03-02,337
China,Shanghai,2020-03-03,338
China,Shanghai,2020-03-04,338
China,Shanghai,2020-03-05,339
China,Shanghai,2020-03-06,342
China,Shanghai,2020-03-07,342
China,Shanghai,2020-03-08,342
China,Shanghai,2020-03-09,342
China,Shanghai,2020-03-10,344
China,Shanghai,2020-03-11,344
China,Shanghai,2020-03-12,344
China,Shanghai,2020-03-13,346
China,Shanghai,2020-03-14,353
China,Shanghai,2020-03-15,353
China,Shanghai,2020-03-16,355
China,Shanghai,2020-03-17,358
China,Shanghai,2020-03-18,361
China,Shanghai,2020-03-19,363
China,Shanghai,2020-03-20,371
China,Shanghai,2020-03-21,380
China,Shanghai,2020-03-22,394
China,Shanxi,2020-01-22,1
China,Shanxi,2020-01-23,1
China,Shanxi,2020-01-24,1
China,Shanxi,2020-01-25,6
China,Shanxi,2020-01-26,9
China,Shanxi,2020-01-27,13
China,Shanxi,2020-01-28,27
China,Shanxi,2020-01-29,27
China,Shanxi,2020-01-30,35
China,Shanxi,2020-01-31,39
China,Shanxi,2020-02-01,47
China,Shanxi,2020-02-02,66
China,Shanxi,2020-02-03,74
China,Shanxi,2020-02-04,81
China,Shanxi,2020-02-05,81
China,Shanxi,2020-02-06,96
China,Shanxi,2020-02-07,104
China,Shanxi,2020-02-08,115
China,Shanxi,2020-02-09,119
China,Shanxi,2020-02-10,119
China,Shanxi,2020-02-11,124
China,Shanxi,2020-02-12,126
China,Shanxi,2020-02-13,126
China,Shanxi,2020-02-14,127
China,Shanxi,2020-02-15,128
China,Shanxi,2020-02-16,129
China,Shanxi,2020-02-17,130
China,Shanxi,2020-02-18,131
China,Shanxi,2020-02-19,131
China,Shanxi,2020-02-20,132
China,Shanxi,2020-02-21,132
China,Shanxi,2020-02-22,132
China,Shanxi,2020-02-23,132
China,Shanxi,2020-02-24,133
China,Shanxi,2020-02-25,133
China,Shanxi,2020-02-26,133
China,Shanxi,2020-02-27,133
China,Shanxi,2020-02-28,133
China,Shanxi,2020-02-29,133
China,Shanxi,2020-03-01,133
China,Shanxi,2020-03-02,133
China,Shanxi,2020-03-03,133
China,Shanxi,2020-03-04,133
China,Shanxi,2020-03-05,133
China,Shanxi,2020-03-06,133
China,Shanxi,2020-03-07,133
China,Shanxi,2020-03-08,133
China,Shanxi,2020-03-09,133
China,Shanxi,2020-03-10,133
China,Shanxi,2020-03-11,133
China,Shanxi,2020-03-12,133
China,Shanxi,2020-03-13,133
China,Shanxi,2020-03-14,133
China,Shanxi,2020-03-15,133
China,Shanxi,2020-03-16,133
China,Shanxi,2020-03-17,133
China,Shanxi,2020-03-18,133
China,Shanxi,2020-03-19,133
China,Shanxi,2020-03-20,133
China,Shanxi,2020-03-21,133
China,Shanxi,2020-03-22,133
China,Sichuan,2020-01-22,5
China,Sichuan,2020-01-23,8
China,Sichuan,2020-01-24,15
China,Sichuan,2020-01-25,28
China,Sichuan,2020-01-26,44
China,Sichuan,2020-01-27,69
China,Sichuan,2020-01-28,90
China,Sichuan,2020-01-29,108
China,Sichuan,2020-01-30,142
China,Sichuan,2020-01-31,177
China,Sichuan,2020-02-01,207
China,Sichuan,2020-02-02,231
China,Sichuan,2020-02-03,254
China,Sichuan,2020-02-04,282
China,Sichuan,2020-02-05,301
China,Sichuan,2020-02-06,321
China,Sichuan,2020-02-07,344
China,Sichuan,2020-02-08,364
China,Sichuan,2020-02-09,386
China,Sichuan,2020-02-10,405
China,Sichuan,2020-02-11,417
China,Sichuan,2020-02-12,436
China,Sichuan,2020-02-13,451
China,Sichuan,2020-02-14,463
China,Sichuan,2020-02-15,470
China,Sichuan,2020-02-16,481
China,Sichuan,2020-02-17,495
China,Sichuan,2020-02-18,508
China,Sichuan,2020-02-19,514
China,Sichuan,2020-02-20,520
China,Sichuan,2020-02-21,525
China,Sichuan,2020-02-22,526
China,Sichuan,2020-02-23,526
China,Sichuan,2020-02-24,527
China,Sichuan,2020-02-25,529
China,Sichuan,2020-02-26,531
China,Sichuan,2020-02-27,534
China,Sichuan,2020-02-28,538
China,Sichuan,2020-02-29,538
China,Sichuan,2020-03-01,538
China,Sichuan,2020-03-02,538
China,Sichuan,2020-03-03,538
China,Sichuan,2020-03-04,538
China,Sichuan,2020-03-05,539
China,Sichuan,2020-03-06,539
China,Sichuan,2020-03-07,539
China,Sichuan,2020-03-08,539
China,Sichuan,2020-03-09,539
China,Sichuan,2020-03-10,539
China,Sichuan,2020-03-11,539
China,Sichuan,2020-03-12,539
China,Sichuan,2020-03-13,539
China,Sichuan,2020-03-14,539
China,Sichuan,2020-03-15,539
China,Sichuan,2020-03-16,539
China,Sichuan,2020-03-17,540
China,Sichuan,2020-03-18,540
China,Sichuan,2020-03-19,540
China,Sichuan,2020-03-20,541
China,Sichuan,2020-03-21,542
China,Sichuan,2020-03-22,543
China,Tianjin,2020-01-22,4
China,Tianjin,2020-01-23,4
China,Tianjin,2020-01-24,8
China,Tianjin,2020-01-25,10
China,Tianjin,2020-01-26,14
China,Tianjin,2020-01-27,23
China,Tianjin,2020-01-28,24
China,Tianjin,2020-01-29,27
China,Tianjin,2020-01-30,31
China,Tianjin,2020-01-31,32
China,Tianjin,2020-02-01,41
China,Tianjin,2020-02-02,48
China,Tianjin,2020-02-03,60
China,Tianjin,2020-02-04,67
China,Tianjin,2020-02-05,69
China,Tianjin,2020-02-06,79
China,Tianjin,2020-02-07,81
China,Tianjin,2020-02-08,88
China,Tianjin,2020-02-09,91
China,Tianjin,2020-02-10,95
China,Tianjin,2020-02-11,106
China,Tianjin,2020-02-12,112
China,Tianjin,2020-02-13,119
China,Tianjin,2020-02-14,120
China,Tianjin,2020-02-15,122
China,Tianjin,2020-02-16,124
China,Tianjin,2020-02-17,125
China,Tianjin,2020-02-18,128
China,Tianjin,2020-02-19,130
China,Tianjin,2020-02-20,131
China,Tianjin,2020-02-21,132
China,Tianjin,2020-02-22,135
China,Tianjin,2020-02-23,135
China,Tianjin,2020-02-24,135
China,Tianjin,2020-02-25,135
China,Tianjin,2020-02-26,135
China,Tianjin,2020-02-27,136
China,Tianjin,2020-02-28,136
China,Tianjin,2020-02-29,136
China,Tianjin,2020-03-01,136
China,Tianjin,2020-03-02,136
China,Tianjin,2020-03-03,136
China,Tianjin,2020-03-04,136
China,Tianjin,2020-03-05,136
China,Tianjin,2020-03-06,136
China,Tianjin,2020-03-07,136
China,Tianjin,2020-03-08,136
China,Tianjin,2020-03-09,136
China,Tianjin,2020-03-10,136
China,Tianjin,2020-03-11,136
China,Tianjin,2020-03-12,136
China,Tianjin,2020-03-13,136
China,Tianjin,2020-03-14,136
China,Tianjin,2020-03-15,136
China,Tianjin,2020-03-16,136
China,Tianjin,2020-03-17,136
China,Tianjin,2020-03-18,136
China,Tianjin,2020-03-19,137
China,Tianjin,2020-03-20,137
China,Tianjin,2020-03-21,137
China,Tianjin,2020-03-22,137
China,Tibet,2020-01-30,1
China,Tibet,2020-01-31,1
China,Tibet,2020-02-01,1
China,Tibet,2020-02-02,1
China,Tibet,2020-02-03,1
China,Tibet,2020-02-04,1
China,Tibet,2020-02-05,1
China,Tibet,2020-02-06,1
China,Tibet,2020-02-07,1
China,Tibet,2020-02-08,1
China,Tibet,2020-02-09,1
China,Tibet,2020-02-10,1
China,Tibet,2020-02-11,1
China,Tibet,2020-02-12,1
China,Tibet,2020-02-13,1
China,Tibet,2020-02-14,1
China,Tibet,2020-02-15,1
China,Tibet,2020-02-16,1
China,Tibet,2020-02-17,1
China,Tibet,2020-02-18,1
China,Tibet,2020-02-19,1
China,Tibet,2020-02-20,1
China,Tibet,2020-02-21,1
China,Tibet,2020-02-22,1
China,Tibet,2020-02-23,1
China,Tibet,2020-02-24,1
China,Tibet,2020-02-25,1
China,Tibet,2020-02-26,1
China,Tibet,2020-02-27,1
China,Tibet,2020-02-28,1
China,Tibet,2020-02-29,1
China,Tibet,2020-03-01,1
China,Tibet,2020-03-02,1
China,Tibet,2020-03-03,1
China,Tibet,2020-03-04,1
China,Tibet,2020-03-05,1
China,Tibet,2020-03-06,1
China,Tibet,2020-03-07,1
China,Tibet,2020-03-08,1
China,Tibet,2020-03-09,1
China,Tibet,2020-03-10,1
China,Tibet,2020-03-11,1
China,Tibet,2020-03-12,1
China,Tibet,2020-03-13,1
China,Tibet,2020-03-14,1
China,Tibet,2020-03-15,1
China,Tibet,2020-03-16,1
China,Tibet,2020-03-17,1
China,Tibet,2020-03-18,1
China,Tibet,2020-03-19,1
China,Tibet,2020-03-20,1
China,Tibet,2020-03-21,1
China,Tibet,2020-03-22,1
China,Xinjiang,2020-01-23,2
China,Xinjiang,2020-01-24,2
China,Xinjiang,2020-01-25,3
China,Xinjiang,2020-01-26,4
China,Xinjiang,2020-01-27,5
China,Xinjiang,2020-01-28,10
China,Xinjiang,2020-01-29,13
China,Xinjiang,2020-01-30,14
China,Xinjiang,2020-01-31,17
China,Xinjiang,2020-02-01,18
China,Xinjiang,2020-02-02,21
China,Xinjiang,2020-02-03,24
China,Xinjiang,2020-02-04,29
China,Xinjiang,2020-02-05,32
China,Xinjiang,2020-02-06,36
China,Xinjiang,2020-02-07,39
China,Xinjiang,2020-02-08,42
China,Xinjiang,2020-02-09,45
China,Xinjiang,2020-02-10,49
China,Xinjiang,2020-02-11,55
China,Xinjiang,2020-02-12,59
China,Xinjiang,2020-02-13,63
China,Xinjiang,2020-02-14,65
China,Xinjiang,2020-02-15,70
China,Xinjiang,2020-02-16,71
China,Xinjiang,2020-02-17,75
China,Xinjiang,2020-02-18,76
China,Xinjiang,2020-02-19,76
China,Xinjiang,2020-02-20,76
China,Xinjiang,2020-02-21,76
China,Xinjiang,2020-02-22,76
China,Xinjiang,2020-02-23,76
China,Xinjiang,2020-02-24,76
China,Xinjiang,2020-02-25,76
China,Xinjiang,2020-02-26,76
China,Xinjiang,2020-02-27,76
China,Xinjiang,2020-02-28,76
China,Xinjiang,2020-02-29,76
China,Xinjiang,2020-03-01,76
China,Xinjiang,2020-03-02,76
China,Xinjiang,2020-03-03,76
China,Xinjiang,2020-03-04,76
China,Xinjiang,2020-03-05,76
China,Xinjiang,2020-03-06,76
China,Xinjiang,2020-03-07,76
China,Xinjiang,2020-03-08,76
China,Xinjiang,2020-03-09,76
China,Xinjiang,2020-03-10,76
China,Xinjiang,2020-03-11,76
China,Xinjiang,2020-03-12,76
China,Xinjiang,2020-03-13,76
China,Xinjiang,2020-03-14,76
China,Xinjiang,2020-03-15,76
China,Xinjiang,2020-03-16,76
China,Xinjiang,2020-03-17,76
China,Xinjiang,2020-03-18,76
China,Xinjiang,2020-03-19,76
China,Xinjiang,2020-03-20,76
China,Xinjiang,2020-03-21,76
China,Xinjiang,2020-03-22,76
China,Yunnan,2020-01-22,1
China,Yunnan,2020-01-23,2
China,Yunnan,2020-01-24,5
China,Yunnan,2020-01-25,11
China,Yunnan,2020-01-26,16
China,Yunnan,2020-01-27,26
China,Yunnan,2020-01-28,44
China,Yunnan,2020-01-29,55
China,Yunnan,2020-01-30,70
China,Yunnan,2020-01-31,83
China,Yunnan,2020-02-01,93
China,Yunnan,2020-02-02,105
China,Yunnan,2020-02-03,117
China,Yunnan,2020-02-04,122
China,Yunnan,2020-02-05,128
China,Yunnan,2020-02-06,133
China,Yunnan,2020-02-07,138
China,Yunnan,2020-02-08,138
China,Yunnan,2020-02-09,141
China,Yunnan,2020-02-10,149
China,Yunnan,2020-02-11,153
China,Yunnan,2020-02-12,154
China,Yunnan,2020-02-13,156
China,Yunnan,2020-02-14,162
China,Yunnan,2020-02-15,168
China,Yunnan,2020-02-16,171
China,Yunnan,2020-02-17,171
China,Yunnan,2020-02-18,172
China,Yunnan,2020-02-19,172
China,Yunnan,2020-02-20,174
China,Yunnan,2020-02-21,174
China,Yunnan,2020-02-22,174
China,Yunnan,2020-02-23,174
China,Yunnan,2020-02-24,174
China,Yunnan,2020-02-25,174
China,Yunnan,2020-02-26,174
China,Yunnan,2020-02-27,174
China,Yunnan,2020-02-28,174
China,Yunnan,2020-02-29,174
China,Yunnan,2020-03-01,174
China,Yunnan,2020-03-02,174
China,Yunnan,2020-03-03,174
China,Yunnan,2020-03-04,174
China,Yunnan,2020-03-05,174
China,Yunnan,2020-03-06,174
China,Yunnan,2020-03-07,174
China,Yunnan,2020-03-08,174
China,Yunnan,2020-03-09,174
China,Yunnan,2020-03-10,174
China,Yunnan,2020-03-11,174
China,Yunnan,2020-03-12,174
China,Yunnan,2020-03-13,174
China,Yunnan,2020-03-14,174
China,Yunnan,2020-03-15,174
China,Yunnan,2020-03-16,176
China,Yunnan,2020-03-17,176
China,Yunnan,2020-03-18,176
China,Yunnan,2020-03-19,176
China,Yunnan,2020-03-20,176
China,Yunnan,2020-03-21,176
China,Yunnan,2020-03-22,176
China,Zhejiang,2020-01-22,10
China,Zhejiang,2020-01-23,27
China,Zhejiang,2020-01-24,43
China,Zhejiang,2020-01-25,62
China,Zhejiang,2020-01-26,104
China,Zhejiang,2020-01-27,128
China,Zhejiang,2020-01-28,173
China,Zhejiang,2020-01-29,296
China,Zhejiang,2020-01-30,428
China,Zhejiang,2020-01-31,538
China,Zhejiang,2020-02-01,599
China,Zhejiang,2020-02-02,661
China,Zhejiang,2020-02-03,724
China,Zhejiang,2020-02-04,829
China,Zhejiang,2020-02-05,895
China,Zhejiang,2020-02-06,954
China,Zhejiang,2020-02-07,1006
China,Zhejiang,2020-02-08,1048
China,Zhejiang,2020-02-09,1075
China,Zhejiang,2020-02-10,1092
China,Zhejiang,2020-02-11,1117
China,Zhejiang,2020-02-12,1131
China,Zhejiang,2020-02-13,1145
China,Zhejiang,2020-02-14,1155
China,Zhejiang,2020-02-15,1162
China,Zhejiang,2020-02-16,1167
China,Zhejiang,2020-02-17,1171
China,Zhejiang,2020-02-18,1172
China,Zhejiang,2020-02-19,1174
China,Zhejiang,2020-02-20,1175
China,Zhejiang,2020-02-21,1203
China,Zhejiang,2020-02-22,1205
China,Zhejiang,2020-02-23,1205
China,Zhejiang,2020-02-24,1205
China,Zhejiang,2020-02-25,1205
China,Zhejiang,2020-02-26,1205
China,Zhejiang,2020-02-27,1205
China,Zhejiang,2020-02-28,1205
China,Zhejiang,2020-02-29,1205
China,Zhejiang,2020-03-01,1205
China,Zhejiang,2020-03-02,1206
China,Zhejiang,2020-03-03,1213
China,Zhejiang,2020-03-04,1213
China,Zhejiang,2020-03-05,1215
China,Zhejiang,2020-03-06,1215
China,Zhejiang,2020-03-07,1215
China,Zhejiang,2020-03-08,1215
China,Zhejiang,2020-03-09,1215
China,Zhejiang,2020-03-10,1215
China,Zhejiang,2020-03-11,1215
China,Zhejiang,2020-03-12,1215
China,Zhejiang,2020-03-13,1215
China,Zhejiang,2020-03-14,1227
China,Zhejiang,2020-03-15,1231
China,Zhejiang,2020-03-16,1231
China,Zhejiang,2020-03-17,1232
China,Zhejiang,2020-03-18,1232
China,Zhejiang,2020-03-19,1233
China,Zhejiang,2020-03-20,1234
China,Zhejiang,2020-03-21,1236
China,Zhejiang,2020-03-22,1237
Colombia,Colombia,2020-03-06,1
Colombia,Colombia,2020-03-07,1
Colombia,Colombia,2020-03-08,1
Colombia,Colombia,2020-03-09,1
Colombia,Colombia,2020-03-10,3
Colombia,Colombia,2020-03-11,9
Colombia,Colombia,2020-03-12,9
Colombia,Colombia,2020-03-13,13
Colombia,Colombia,2020-03-14,22
Colombia,Colombia,2020-03-15,34
Colombia,Colombia,2020-03-16,54
Colombia,Colombia,2020-03-17,65
Colombia,Colombia,2020-03-18,93
Colombia,Colombia,2020-03-19,102
Colombia,Colombia,2020-03-20,128
Colombia,Colombia,2020-03-21,196
Colombia,Colombia,2020-03-22,231
Congo (Brazzaville),Congo (Brazzaville),2020-03-15,1
Congo (Brazzaville),Congo (Brazzaville),2020-03-16,1
Congo (Brazzaville),Congo (Brazzaville),2020-03-17,1
Congo (Brazzaville),Congo (Brazzaville),2020-03-18,1
Congo (Brazzaville),Congo (Brazzaville),2020-03-19,3
Congo (Brazzaville),Congo (Brazzaville),2020-03-20,3
Congo (Brazzaville),Congo (Brazzaville),2020-03-21,3
Congo (Brazzaville),Congo (Brazzaville),2020-03-22,3
Congo (Kinshasa),Congo (Kinshasa),2020-03-11,1
Congo (Kinshasa),Congo (Kinshasa),2020-03-12,1
Congo (Kinshasa),Congo (Kinshasa),2020-03-13,2
Congo (Kinshasa),Congo (Kinshasa),2020-03-14,2
Congo (Kinshasa),Congo (Kinshasa),2020-03-15,2
Congo (Kinshasa),Congo (Kinshasa),2020-03-16,2
Congo (Kinshasa),Congo (Kinshasa),2020-03-17,3
Congo (Kinshasa),Congo (Kinshasa),2020-03-18,4
Congo (Kinshasa),Congo (Kinshasa),2020-03-19,14
Congo (Kinshasa),Congo (Kinshasa),2020-03-20,18
Congo (Kinshasa),Congo (Kinshasa),2020-03-21,23
Congo (Kinshasa),Congo (Kinshasa),2020-03-22,30
Costa Rica,Costa Rica,2020-03-06,1
Costa Rica,Costa Rica,2020-03-07,1
Costa Rica,Costa Rica,2020-03-08,5
Costa Rica,Costa Rica,2020-03-09,9
Costa Rica,Costa Rica,2020-03-10,9
Costa Rica,Costa Rica,2020-03-11,13
Costa Rica,Costa Rica,2020-03-12,22
Costa Rica,Costa Rica,2020-03-13,23
Costa Rica,Costa Rica,2020-03-14,26
Costa Rica,Costa Rica,2020-03-15,27
Costa Rica,Costa Rica,2020-03-16,35
Costa Rica,Costa Rica,2020-03-17,41
Costa Rica,Costa Rica,2020-03-18,50
Costa Rica,Costa Rica,2020-03-19,69
Costa Rica,Costa Rica,2020-03-20,89
Costa Rica,Costa Rica,2020-03-21,117
Costa Rica,Costa Rica,2020-03-22,134
Cote d'Ivoire,Cote d'Ivoire,2020-03-11,1
Cote d'Ivoire,Cote d'Ivoire,2020-03-12,1
Cote d'Ivoire,Cote d'Ivoire,2020-03-13,1
Cote d'Ivoire,Cote d'Ivoire,2020-03-14,1
Cote d'Ivoire,Cote d'Ivoire,2020-03-15,1
Cote d'Ivoire,Cote d'Ivoire,2020-03-16,1
Cote d'Ivoire,Cote d'Ivoire,2020-03-17,5
Cote d'Ivoire,Cote d'Ivoire,2020-03-18,6
Cote d'Ivoire,Cote d'Ivoire,2020-03-19,9
Cote d'Ivoire,Cote d'Ivoire,2020-03-20,9
Cote d'Ivoire,Cote d'Ivoire,2020-03-21,14
Cote d'Ivoire,Cote d'Ivoire,2020-03-22,14
Croatia,Croatia,2020-02-25,1
Croatia,Croatia,2020-02-26,3
Croatia,Croatia,2020-02-27,3
Croatia,Croatia,2020-02-28,5
Croatia,Croatia,2020-02-29,6
Croatia,Croatia,2020-03-01,7
Croatia,Croatia,2020-03-02,7
Croatia,Croatia,2020-03-03,9
Croatia,Croatia,2020-03-04,10
Croatia,Croatia,2020-03-05,10
Croatia,Croatia,2020-03-06,11
Croatia,Croatia,2020-03-07,12
Croatia,Croatia,2020-03-08,12
Croatia,Croatia,2020-03-09,12
Croatia,Croatia,2020-03-10,14
Croatia,Croatia,2020-03-11,19
Croatia,Croatia,2020-03-12,19
Croatia,Croatia,2020-03-13,32
Croatia,Croatia,2020-03-14,38
Croatia,Croatia,2020-03-15,49
Croatia,Croatia,2020-03-16,57
Croatia,Croatia,2020-03-17,65
Croatia,Croatia,2020-03-18,81
Croatia,Croatia,2020-03-19,105
Croatia,Croatia,2020-03-20,128
Croatia,Croatia,2020-03-21,206
Croatia,Croatia,2020-03-22,254
Cruise Ship,Diamond Princess,2020-02-07,61
Cruise Ship,Diamond Princess,2020-02-08,61
Cruise Ship,Diamond Princess,2020-02-09,64
Cruise Ship,Diamond Princess,2020-02-10,135
Cruise Ship,Diamond Princess,2020-02-11,135
Cruise Ship,Diamond Princess,2020-02-12,175
Cruise Ship,Diamond Princess,2020-02-13,175
Cruise Ship,Diamond Princess,2020-02-14,218
Cruise Ship,Diamond Princess,2020-02-15,285
